"Name","Line","source","section","section_order"
"Soldiers Practicing Victory Poses","Someday I'll get to use my special pose in a real battle!Same here!! I'll keep practicing until then!","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Weapons Shopkeeper","Hey! Yo! You want weapons?","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Bald Black Man","It just isn't a party without Rude!","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Commander","Hey!! Stay out of the way!","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Soldier","Ever since I was late to that parade, they've been on my back everyday with basic training.I can't handle it anymore!","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Commander","Hey! Stop yappin'!","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Soldier Studying","Ugh... My eyes are tired... No, this is the time for me to really buckle down!Until I become SOLDIER First Class.","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Soldiers Sleeping","ZZZZZ......Grrrrgh--- ---Grrrgh","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Soldiers","You can't pass.","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Commander","Hey!! Civilian!! Stay out of our training!!Go around them! And stay out of their way!!","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Elevator Attendant","...gulp... Going do---wn.This floor is the Submarine Dock...Those of you visiting the Underwater Reactor, please proceed through the connecting tunnel....gulp... We're here...","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Soldier","Only authorized personnel are allowed past this point!You know too, right? About Junon Navy's important classified information.A new submarine has almost been completed using Shinra's top technology.A new version of submarine. I'll be sailing on it. Man, I can't wait!","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Soldier 2","Man...... It's so boring keeping watch at the Underwater Reactor.","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Elevator Attendant","...gulp... Going u---p.Returning to Junon....gulp... We're here...","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Bartender","I'm sorry. The bar is only for Shinra employees.","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Soldier","I'm a good lookin' man once I take my uniform off.","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Soldier 2","Mommy... My mommy...","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Soldier 3","Booze, booze! Ain't nothing like booze during working hours.","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Innkeeper","Welcome to the 'Inn'd of the line' in Junon. Wait, I shouldn't be sayin' stuff like that.Wanna spend the night?- 30 gil- Forget it","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Soldier","These barracks are for soldiers. This is no place for civilians.","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Sailor","How 'bout a ship taxi? Only in Junon!Free to Air Force personnel!","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Cloud","- Sure, call 'em- Nope","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Soldier outside Cargo Ship","Lately it seems like the economy's been better. Must be the 'Rufus' effect.Cargo ships are always coming and going from Costa del Sol.Now I'll overlook the fact that you're a stowaway, but you better at least help with the cargo.","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Man Near Sea Plane","Hey, who're you? You look like you've been around the world twice.I don't know what your story is, but hang in there.","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Woman Lounging on Sea Plane","Today's a great day for a nap in the sun. It always puts me in a good mood!","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Sailor","Thinking of being stowaways?It's 100 gil to Junon. Give it to me, and I'll put in a good word with the captain.What'll we do?","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Cloud","- Pay up- Don't do it","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Sailor Running Around","Ever since Rufus complimented him, he ran around for a while, And we haven't heard a peep from him since...","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Women Walking Around","Why's that!?Not yet!!Eaghhh!It's your fault!What's wrong with you!?You wanna go!?Whew!!!","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Little Girl","It hurts when you kick me with your bare feet!","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Johnny","Heh, heh, heh!...... My woman and me are getting along pretty good.But I'm such a pitiful waste......","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Johnny","...sigh...... I'm not good enough for her. What I should do?","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Man","Always the same story... Women never pay any attention to me...","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Woman","If this is your idea of flirting... forget it. I do fine as it is.","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Woman 2","The sea, the wind and the sun. Don't you just love the outdoors? It always puts me back on track.","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Woman 3","Hey, good timing. Would you mind putting lotion on me?","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Cloud","- With pleasure- Sorry","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Cloud","...No one's here. We'll come back later.","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Weapon Seller","Huh? Oh another customer. You sure picked an out of the way place but...But if it's the ""Keystone"" you're looking for, you're too late. Don't have it.","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Cloud","Keystone?","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Weapon Seller","What? You didn't come here for that?The ""Keystone"" is the key that unlocks the gate to a very old temple somewhere.You're not going to believe your ears,But I heard it was the Temple of the Ancients!!","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Cloud","The Temple of the Ancients...","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Weapon Seller","Kya, hah hah hah...Don't take it seriously. It's just a legend!Huh? What?","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Cloud","- Where is this ""Keystone""?- Where is the Temple?- Let's change the subject- Never mind","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Weapon Seller","Hey, don't just come bargin' in here!","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Weapon Seller","What? You want to rest?","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Cloud","- Yep- Nope","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Weapon Seller","Oh all right. You can use that bed.","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Gatekeeper","Welcome to Cosmo Canyon. Make yourselves at home.","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Kid near the Cosmo Candle","Nanaki, are you leaving again? We want you to stay here forever...","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Innkeeper","Welcome to 'Shildra Inn' As long as there are guests, our lights will always be on.It is 100 Gil a night. Would you like to stay?","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Bugenhagen","Ho Ho Hoooo. You people.Where is Nanaki? I hope he's not bothering you.","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Barkeeper","Would you like something to drink?","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Cloud","- Let me hear your story","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Barkeeper","Y'know, I heard Rufus rushed back to headquarters in Midgar...","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Man at Table","How long's that guy gonna be in the bathroom? I need to go too...","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Redhead","Oh, it's you? I heard you and the Captain really made a BANG!I also heard that Rufus was so pissed off he went on a rampage and that no one's been able to get near him!","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Mechanic","I heard Tiny Bronco broke...That sucks. I was secretly eyeing that thing. Broke, huh? What a drag.","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Old Man","Because those Shinra creeps locked us up in our houses, we couldn't even watch the rocket lift off.I never thought that my only hobby would be destroyed by that arrogant young Rufus...!","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Shera","I'll take care of everything at home. But please take care of the Captain.","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Excavator","Welcome to Bone Village, a town for nature lovers.What do you want?","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Cloud","- Have you seen Sephiroth?- What are you doing?","https://www.yinza.com/Fandom/Script/23.html","The World - Before the Temple",23
"Man","A buncha guys called Turks came here sayin' they'd pay 10000 gil for some rock called a 'Keystone'.When I asked how much they'd pay for a regular rock just layin' around here, they slapped me upside my damn head!!","https://www.yinza.com/Fandom/Script/24.html","Gold Saucer - Interrupted by Fireworks",24
"Man 2","I'll never understand the rich. I heard some guy named Dio at the Gold Saucer is collectin' rocks!","https://www.yinza.com/Fandom/Script/24.html","Gold Saucer - Interrupted by Fireworks",24
"Fortune Telling Machine"," (at Wonder Square)What you are looking for is near.","https://www.yinza.com/Fandom/Script/24.html","Gold Saucer - Interrupted by Fireworks",24
"Man","I heard that this is the curator's favorite attraction. He likes it so much that he even has his collection displayed in the arena.","https://www.yinza.com/Fandom/Script/24.html","Gold Saucer - Interrupted by Fireworks",24
"Woman","Are you here for the battle, too?","https://www.yinza.com/Fandom/Script/24.html","Gold Saucer - Interrupted by Fireworks",24
"Cloud","- That's the idea- Not interested","https://www.yinza.com/Fandom/Script/24.html","Gold Saucer - Interrupted by Fireworks",24
"Black-haired Man","Crap! I still don't have enough points.Mmm? You're new here, aren't you? Then, you want an explanation of the Battle Arena?","https://www.yinza.com/Fandom/Script/24.html","Gold Saucer - Interrupted by Fireworks",24
"Cloud","- Yeah- Not interested","https://www.yinza.com/Fandom/Script/24.html","Gold Saucer - Interrupted by Fireworks",24
"Black-haired Man","You fight here and collect battle points. You can then exchange those points for prizes.The Battle Game... even though it's a game you still use all your physical abilities. To participate, go to the front and pay yer GP's.You can fight in up to eight battles. The more you win, the more battle points you get.But, if you lose, you lose all your points. So it's up to you whether or not to fight after each win.They also make it harder by givin' out handicaps.They decide what handicaps there'll be, and you won't know what you're up against until the battle.Oh yeah, once you leave the Battle area, all your battle points will become useless. So watch it.Oh, and one other thing. The maximum points you could get is 65000, no more. So if you get that many you should exchange them for something.","https://www.yinza.com/Fandom/Script/24.html","Gold Saucer - Interrupted by Fireworks",24
"Black-haired Man","Hmm...So, uh, how've things been since then?","https://www.yinza.com/Fandom/Script/24.html","Gold Saucer - Interrupted by Fireworks",24
"Cloud","- No sweat- They're going","https://www.yinza.com/Fandom/Script/24.html","Gold Saucer - Interrupted by Fireworks",24
"Large Man","Maybe I could've made it a little further. It's so hard to know when to stop...Man, I knew I should've stopped. But it's so hard to stop...","https://www.yinza.com/Fandom/Script/24.html","Gold Saucer - Interrupted by Fireworks",24
"Man Practicing Kicks","I'm not going to lose this time!All right, it should be my turn comin' up here soon.","https://www.yinza.com/Fandom/Script/24.html","Gold Saucer - Interrupted by Fireworks",24
"Registration Lady","Hey, have you heard? Something awful happened!Two staff members and some Shinra soldiers were shot.The soldiers died instantly, but the staff survived.","https://www.yinza.com/Fandom/Script/24.html","Gold Saucer - Interrupted by Fireworks",24
"Barret","Dyne......","https://www.yinza.com/Fandom/Script/24.html","Gold Saucer - Interrupted by Fireworks",24
"Registration Lady","Register for battle? The registration fee is 10 GP.","https://www.yinza.com/Fandom/Script/24.html","Gold Saucer - Interrupted by Fireworks",24
